applications,reason,Loan_Amount,FICO_SCORE,fico_score_group,Employment_Status,Employment_Sector,Monthly_Gross_Income,Monthly_Housing_Payment,Ever_Bankrupt_or_Foreclose,Lender,Approved
1,1,30000,725,3,3,8,6727,1772,0,1,0
1,5,90000,573,1,3,8,10656,2191,0,2,0
1,4,10000,511,1,3,11,3298,1332,0,2,0
1,6,30000,578,1,1,0,2481,1287,0,3,0
1,5,70000,584,2,3,0,5252,1780,0,1,0
1,3,50000,700,3,3,6,11384,1931,0,2,0
1,6,80000,524,1,3,8,4740,1655,0,1,0
1,2,20000,558,1,3,7,5715,1996,0,1,0
1,3,70000,606,2,3,6,4688,1976,0,2,0
1,6,20000,530,1,3,4,5002,1957,0,1,0
1,2,10000,641,2,3,8,6450,646,0,2,0
1,3,20000,503,1,3,10,6643,2169,1,1,0
1,1,20000,661,3,1,12,2073,1456,0,2,0
1,5,10000,647,2,3,2,14490,2554,0,3,0
1,6,50000,657,2,2,9,2770,1847,1,1,0
1,1,50000,703,3,3,9,7420,1537,0,2,1
1,3,40000,823,5,3,11,14406,1341,0,1,0
1,4,90000,694,3,3,6,9147,1956,0,3,0
1,2,30000,768,4,3,6,8280,1872,0,2,0
1,2,20000,723,3,3,9,10565,3163,0,1,0
1,1,30000,658,2,3,8,5145,2626,0,1,0
1,3,20000,630,2,1,12,2704,1094,0,1,0
1,2,50000,608,2,3,0,6036,585,0,1,0
1,5,50000,702,3,3,6,8600,1904,0,1,1
1,6,90000,710,3,3,11,11311,2317,0,3,0
1,2,20000,662,2,3,2,2633,2368,0,2,0
1,5,30000,680,3,3,6,4507,2001,0,2,1
1,3,10000,628,2,3,11,6866,2057,0,1,0
1,4,80000,580,1,3,2,7310,1989,0,1,0
1,2,30000,562,1,3,9,4101,1955,0,1,0
1,4,90000,536,1,2,4,2915,1310,0,1,0
1,1,20000,769,4,3,9,4947,1949,0,1,0
1,5,50000,612,2,3,0,8812,2003,0,1,0
1,1,80000,633,2,3,6,8975,3290,0,1,0
1,5,80000,643,2,3,0,4880,1867,0,1,0
1,1,80000,710,3,3,0,5238,1642,0,2,0
1,4,100000,673,3,3,9,14618,2366,0,1,1
1,5,30000,692,3,1,12,4710,1370,0,3,0
1,2,10000,606,2,3,11,4079,2801,0,2,0
1,1,20000,562,1,3,2,4618,2668,0,2,0
1,4,20000,683,3,3,9,5967,444,0,3,1
1,5,70000,679,3,3,10,6169,1852,0,2,0
1,3,20000,614,2,3,8,5585,1391,0,3,0
1,2,40000,617,2,1,12,2954,1026,0,2,0
1,6,100000,576,1,3,6,4108,1571,0,1,0
1,3,10000,554,1,3,9,4522,1248,0,2,0
1,5,10000,740,3,3,11,9735,444,0,1,0
1,5,90000,699,3,3,7,8612,1535,0,1,0
1,1,10000,817,5,3,2,10900,937,0,1,0
1,3,40000,657,2,3,9,10104,2682,0,1,0
1,3,50000,729,3,2,7,2694,1825,0,1,0
1,3,30000,557,1,3,7,3962,1301,0,1,0
1,1,40000,642,2,3,8,14861,2222,0,1,0
1,2,60000,722,3,1,12,2632,1121,0,1,0
1,1,60000,662,2,3,5,5594,2970,0,1,0
1,2,90000,584,2,3,7,4165,416,0,1,0
1,5,70000,605,2,3,8,4841,1018,0,3,0
1,4,80000,518,1,3,1,5798,1895,0,1,0
1,3,20000,558,1,3,5,10959,1971,0,1,0
1,2,10000,625,2,2,5,2547,312,0,1,0
1,3,80000,649,2,3,10,5505,1206,0,1,0
1,1,50000,671,3,3,2,5982,1086,0,3,0
1,1,50000,840,5,3,9,12997,1639,0,1,0
1,2,30000,652,2,1,12,3491,795,0,1,1
1,3,10000,716,3,3,2,8203,1202,0,1,1
1,5,50000,503,1,3,6,3042,1073,0,1,0
1,3,90000,715,3,3,7,6761,1759,0,1,0
1,3,50000,541,1,3,9,4353,1914,0,1,0
1,4,20000,477,1,3,6,3379,2858,0,1,0
1,6,30000,659,2,3,3,4678,2087,0,1,0
1,6,10000,639,2,3,8,7447,2087,0,1,0
1,3,60000,636,2,2,8,2330,1681,0,2,0
1,4,90000,605,2,3,8,5094,2101,0,1,0
1,4,30000,634,2,3,9,7336,597,0,2,0
1,3,50000,765,4,3,8,6065,1820,0,1,1
1,2,60000,607,2,3,11,14915,2668,0,2,0
1,3,70000,708,3,3,9,4131,1248,0,1,0
1,3,40000,669,2,2,6,2564,2892,0,3,0
1,1,60000,443,1,3,9,3662,1415,0,1,0
1,5,80000,553,1,3,6,4541,1864,0,2,0
1,4,30000,638,2,3,5,3493,2196,0,2,1
1,4,30000,459,1,3,1,6501,1941,0,1,0
1,2,90000,542,1,3,8,3623,1497,0,1,0
1,3,20000,623,2,3,1,4184,1560,0,1,1
1,3,30000,555,1,3,0,4169,1593,0,1,0
1,5,30000,674,3,3,8,8648,1492,0,1,0
1,4,10000,663,2,3,5,5864,414,0,2,0
1,3,40000,708,3,3,8,9784,1797,0,1,0
1,1,80000,672,3,3,8,9240,1944,0,1,0
1,1,40000,646,2,3,0,6965,1218,0,1,0
1,6,100000,499,1,3,8,3330,2172,0,2,0
1,3,60000,672,3,3,5,8861,1223,0,1,0
1,2,30000,620,2,3,11,7092,2013,0,1,0
1,5,80000,595,2,3,8,10413,2243,0,2,0
1,3,30000,633,2,3,2,5181,1327,0,1,0
1,3,70000,614,2,1,12,2658,1461,0,3,0
1,6,80000,572,1,3,1,4913,1614,0,1,0
1,3,40000,583,2,3,8,14648,2647,0,1,0
1,2,10000,570,1,3,6,4272,1202,0,1,0
1,4,80000,678,3,3,10,8405,1068,0,1,1
1,3,20000,714,3,3,8,8283,1583,0,1,0
1,5,70000,569,1,3,0,4172,1537,0,1,0
1,5,30000,759,4,1,12,4151,1897,0,2,0
1,6,10000,621,2,3,3,9987,2487,0,2,0
1,3,10000,674,3,1,12,4290,1326,0,2,0
1,2,10000,629,2,3,8,8071,977,0,2,0
1,4,80000,508,1,3,1,3210,1875,0,3,0
1,1,20000,547,1,3,0,4446,2377,0,2,0
1,3,50000,634,2,3,8,6386,1005,0,3,0
1,5,20000,694,3,2,8,2787,1919,0,1,0
1,3,40000,470,1,3,1,3377,1354,0,2,0
1,3,90000,602,2,3,9,5329,1250,0,1,0
1,4,30000,699,3,3,5,7262,668,0,1,0
1,4,80000,671,3,3,2,7123,1915,0,3,0
1,5,20000,704,3,2,4,2112,841,0,1,0
1,2,20000,643,2,3,5,11254,2444,0,3,1
1,1,60000,612,2,2,2,3037,1364,0,3,0
1,1,90000,739,3,3,5,3795,2329,1,1,0
1,1,10000,823,5,3,10,10232,355,0,1,1
1,3,100000,601,2,3,5,7142,1910,0,1,0
1,3,80000,582,2,3,9,13812,2100,0,3,0
1,3,30000,479,1,3,10,3957,1539,0,3,0
1,3,70000,553,1,2,10,2872,546,0,3,0
1,3,40000,497,1,3,7,4082,2070,0,2,0
1,6,60000,611,2,2,11,2740,2288,0,2,0
1,6,30000,637,2,3,10,9847,2329,0,1,0
1,4,100000,648,2,3,1,5672,966,0,3,1
1,1,50000,672,3,2,9,2419,903,0,1,0
1,3,20000,657,2,3,10,5130,1254,0,3,0
1,3,80000,779,4,3,8,6158,2363,0,1,0
1,2,80000,560,1,3,5,19715,2254,0,2,0
1,1,30000,712,3,3,10,5724,1967,0,1,0
1,3,5000,761,4,1,12,5460,1689,0,3,1
1,3,50000,709,3,3,2,7175,1333,0,1,0
1,3,70000,598,2,3,5,7262,1424,0,1,0
1,1,60000,630,2,3,8,5513,1507,0,1,0
1,6,30000,707,3,3,7,4757,1686,0,1,0
1,1,30000,607,2,3,0,5137,1300,0,2,0
1,2,100000,646,2,2,1,2014,401,0,1,0
1,5,90000,689,3,3,8,8135,1001,0,3,0
1,1,20000,666,2,3,6,10604,2475,0,2,0
1,3,30000,582,2,3,5,5479,1237,0,2,0
1,3,50000,613,2,3,8,6520,2820,0,2,0
1,3,10000,562,1,2,6,4421,1465,0,1,0
1,1,30000,620,2,3,8,4361,2352,0,1,0
1,2,70000,578,1,3,8,11167,2101,0,1,0
1,1,70000,761,4,3,2,8456,2043,0,1,0
1,4,30000,609,2,3,5,6770,1480,0,2,0
1,4,100000,597,2,3,6,6802,2090,0,1,0
1,1,50000,686,3,3,6,8928,1597,0,2,0
1,3,30000,555,1,3,6,4113,1420,0,2,0
1,4,30000,569,1,3,10,4006,1350,0,1,0
1,3,80000,639,2,3,9,4262,1710,0,2,0
1,4,10000,704,3,3,6,7454,1587,0,1,0
1,1,20000,712,3,3,6,8905,1501,0,3,0
1,2,10000,600,2,3,6,6266,2034,0,3,0
1,1,50000,553,1,3,6,4402,1900,0,1,0
1,5,30000,709,3,3,8,4436,1765,0,1,0
1,3,90000,355,1,3,9,2746,905,0,1,0
1,4,70000,629,2,3,8,4576,1881,0,2,0
1,3,100000,642,2,3,10,5412,978,0,3,0
1,1,40000,514,1,3,8,4333,1911,0,2,0
1,3,20000,345,1,3,5,3054,1483,0,1,0
1,2,40000,540,1,3,10,3758,1277,0,3,0
1,3,100000,630,2,3,2,8654,1447,0,1,0
1,3,20000,761,4,3,5,10646,302,0,1,1
1,4,10000,662,2,3,6,2670,698,0,3,0
1,1,10000,620,2,3,0,5062,1293,0,1,0
1,1,70000,568,1,3,6,10909,2225,0,2,0
1,3,30000,677,3,3,7,8432,1959,0,1,0
1,5,20000,663,2,1,12,3120,1650,0,3,0
1,1,70000,551,1,3,8,4717,2661,0,2,0
1,1,50000,659,2,1,12,2756,805,0,3,0
1,6,80000,562,1,3,6,4899,1575,0,1,0
1,1,90000,571,1,3,8,13345,1226,0,1,0
1,3,50000,624,2,3,6,4207,2665,0,2,0
1,1,50000,665,2,3,6,9460,2453,0,1,0
1,3,100000,707,3,3,0,7843,2566,0,1,0
1,4,20000,681,3,3,7,5391,1897,0,2,0
1,3,60000,668,2,3,6,5158,2018,0,1,0
1,6,10000,646,2,3,11,5558,1824,0,3,0
1,4,40000,696,3,2,9,3450,957,0,2,0
1,3,10000,579,1,3,9,4201,1228,0,1,0
1,1,80000,561,1,2,8,2491,1370,0,1,0
1,1,30000,796,4,2,10,3477,1576,0,1,0
1,3,100000,668,2,3,8,6452,1276,0,1,0
1,3,90000,681,3,3,6,8382,1156,0,2,0
1,4,20000,477,1,1,12,2950,1331,0,2,0
1,5,30000,658,2,3,0,5011,2074,0,1,0
1,5,50000,544,1,3,10,10641,1741,0,1,0
1,3,80000,695,3,3,7,8313,520,0,1,0
1,3,70000,738,3,3,6,10712,2359,0,1,0
1,4,50000,820,5,2,8,2866,543,0,1,1
1,3,5000,622,2,2,0,4816,1380,0,3,0
1,4,60000,493,1,3,6,2682,1918,0,3,0
1,1,10000,718,3,3,0,8712,2010,0,3,0
1,2,30000,680,3,3,6,8198,1619,0,2,0
1,3,70000,658,2,1,12,2560,1169,0,3,0
1,3,70000,727,3,3,8,4217,1363,0,1,0
1,6,50000,590,2,2,8,2394,1101,1,1,0
1,5,20000,629,2,3,7,7235,2681,0,1,0
1,3,30000,756,4,2,4,5682,933,0,2,0
1,3,10000,497,1,3,4,3393,3165,0,1,0
1,5,20000,612,2,3,7,5175,2962,0,1,0
1,3,30000,581,2,3,8,8429,1312,0,2,0
1,5,50000,604,2,2,8,2043,1585,0,1,0
1,2,80000,677,3,3,2,5970,1234,0,3,1
1,2,20000,668,2,3,8,5947,1446,0,2,0
1,3,10000,717,3,2,8,2244,1066,0,1,0
1,1,30000,742,4,3,10,4751,1605,0,1,0
1,5,30000,631,2,3,2,5592,1899,0,1,0
1,5,100000,713,3,1,12,3056,1656,0,3,0
1,1,20000,598,2,3,6,5724,1314,0,1,0
1,6,10000,718,3,3,6,4959,2127,0,1,0
1,3,10000,525,1,3,11,4984,670,0,1,0
1,3,20000,711,3,3,6,6398,1537,0,2,0
1,5,80000,701,3,3,11,5042,1277,0,1,0
1,3,100000,602,2,3,6,5227,1185,0,1,0
1,2,40000,755,4,3,5,7277,1600,0,2,1
1,6,20000,460,1,3,4,2550,515,0,2,0
1,5,80000,625,2,3,8,4796,1118,0,3,0
1,3,50000,666,2,3,5,5663,2716,0,3,0
1,1,20000,655,2,2,8,2137,622,0,1,1
1,3,10000,556,1,3,2,4034,2642,0,3,0
1,3,30000,693,3,3,6,8287,1539,0,2,0
1,5,30000,596,2,2,11,2632,678,1,1,1
1,5,10000,577,1,3,10,5319,1800,0,2,0
1,3,70000,673,3,3,8,7099,679,0,2,1
1,3,80000,831,5,3,8,10432,2049,0,1,0
1,5,50000,665,2,3,5,5784,947,0,1,0
1,3,10000,726,3,3,4,9199,1333,0,1,0
1,6,30000,676,3,3,3,5634,1015,0,3,0
1,4,50000,676,3,3,2,6271,614,0,1,0
1,1,60000,582,2,3,7,8564,561,0,2,0
1,1,10000,516,1,3,1,2848,1767,0,1,0
1,3,10000,617,2,3,7,4012,1864,1,3,1
1,3,10000,632,2,2,0,2886,1005,0,1,0
1,2,10000,675,3,3,6,6340,1295,0,1,0
1,2,20000,528,1,3,0,12847,889,0,3,0
1,3,30000,791,4,2,2,4657,2013,0,1,0
1,2,30000,730,3,3,7,7649,1879,0,2,0
1,3,20000,688,3,3,5,8477,1910,0,1,0
1,2,70000,601,2,3,9,4817,1586,0,1,0
1,5,10000,756,4,3,7,9188,2073,0,1,0
1,3,20000,722,3,3,8,4929,2343,0,1,0
1,2,30000,552,1,3,8,4084,1373,0,2,0
1,1,90000,745,4,3,10,5530,1959,0,2,0
1,3,40000,824,5,2,11,2523,3261,0,1,1
1,6,40000,466,1,3,1,3878,1489,0,2,0
1,3,10000,569,1,3,7,6613,1285,0,1,0
1,3,90000,468,1,3,2,3599,1175,0,2,0
1,6,50000,638,2,3,9,5609,1069,0,2,0
1,3,60000,570,1,3,4,4782,2053,0,1,0
1,5,40000,576,1,3,8,4205,1848,0,2,0
1,4,90000,684,3,3,7,5199,1250,0,2,1
1,2,20000,687,3,3,5,8727,1992,0,2,0
1,3,90000,706,3,3,8,7230,1492,0,1,0
1,2,5000,408,1,3,9,3467,1411,0,2,0
1,4,50000,580,1,2,9,4165,2946,0,1,0
1,3,10000,790,4,3,10,9005,2703,0,2,0
1,2,60000,643,2,3,0,6694,1967,0,2,0
1,3,60000,555,1,3,0,4265,2063,0,1,0
1,2,10000,719,3,2,10,2692,370,0,2,0
1,5,30000,616,2,3,11,5758,655,0,1,0
1,4,90000,497,1,3,5,9973,1559,0,2,0
1,3,30000,594,2,3,2,8666,1834,0,2,0
1,1,30000,615,2,3,10,7197,380,0,1,0
1,3,5000,670,2,3,10,5592,1133,0,1,0
1,1,60000,801,5,3,9,14925,1263,0,2,1
1,1,80000,693,3,2,1,2702,1760,0,1,0
1,3,80000,676,3,2,2,2816,1231,0,1,0
1,3,30000,657,2,3,0,7158,1238,0,2,0
1,3,100000,601,2,3,8,4304,3010,0,1,0
1,3,50000,680,3,3,7,10548,2734,0,1,0
1,4,30000,553,1,3,8,7168,2155,0,1,0
1,3,80000,625,2,2,5,2657,1816,0,1,0
1,4,10000,522,1,2,0,4467,345,0,1,0
1,2,40000,654,2,3,2,3937,1014,0,3,0
1,3,100000,590,2,3,8,5923,3131,0,1,0
1,2,90000,714,3,3,6,8250,1056,0,1,0
1,6,20000,580,1,3,10,5398,1674,0,1,0
1,3,60000,651,2,3,9,4743,1210,0,1,0
1,2,10000,576,1,3,4,5887,2709,0,1,0
1,4,10000,693,3,3,6,4010,2356,0,1,1
1,3,40000,686,3,3,0,7186,1058,0,1,1
1,5,30000,593,2,3,8,6069,1225,0,2,0
1,4,20000,570,1,3,8,5782,862,0,2,0
1,2,20000,672,3,3,7,8671,1416,0,1,0
1,1,20000,560,1,1,12,2457,1864,0,2,0
1,3,90000,570,1,3,8,3879,1901,0,2,0
1,6,70000,601,2,3,7,3371,1122,0,3,0
1,3,50000,633,2,3,9,5341,1229,0,1,0
1,5,70000,505,1,2,10,4734,616,0,1,0
1,3,10000,679,3,3,7,8784,1206,0,1,0
1,4,90000,579,1,3,7,4875,1211,0,2,0
1,6,80000,604,2,2,9,2707,2546,0,1,0
1,2,30000,617,2,3,9,14405,2652,0,1,0
1,5,40000,693,3,3,8,5010,1986,0,2,0
1,4,70000,731,3,1,12,2562,1314,0,2,0
1,2,10000,704,3,3,11,4127,1312,0,1,0
1,4,60000,683,3,3,11,4313,1851,0,2,0
1,5,100000,497,1,3,7,2672,1688,0,1,0
1,5,100000,581,2,3,8,4875,2312,0,1,0
1,2,40000,554,1,2,7,2788,2023,0,2,0
1,3,100000,585,2,3,8,7766,1461,0,1,0
1,5,70000,670,2,2,2,2749,2666,0,1,0
1,6,40000,647,2,3,8,8793,880,0,2,0
1,1,80000,674,3,3,5,5192,1841,0,1,0
1,2,50000,681,3,1,12,2987,719,0,3,0
1,5,20000,676,3,3,11,8050,552,0,1,0
1,4,40000,434,1,3,8,8947,1654,0,2,0
1,3,40000,843,5,3,8,9974,1275,0,1,0
1,1,30000,638,2,2,2,2590,2000,0,1,0
1,3,100000,597,2,3,5,6509,2455,0,2,0
1,6,40000,587,2,3,5,5209,1977,0,3,0
1,3,10000,558,1,3,8,5550,2077,0,1,0
1,3,20000,793,4,2,6,2558,1491,0,1,0
1,2,100000,602,2,3,9,5421,1732,0,2,0
1,1,80000,721,3,2,7,2768,1987,0,3,0
1,3,80000,554,1,2,7,4435,2057,0,3,0
1,4,80000,595,2,3,8,10322,1901,0,1,1
1,2,40000,745,4,3,7,6020,1953,0,1,0
1,1,100000,623,2,3,1,3158,2183,0,2,0
1,4,20000,732,3,2,0,2198,770,0,1,0
1,1,50000,619,2,3,0,5602,1861,0,2,0
1,2,80000,634,2,2,8,2376,3087,0,1,0
1,2,70000,591,2,3,6,4736,2600,0,2,0
1,1,30000,703,3,2,8,2900,2073,0,1,0
1,2,10000,568,1,1,12,3891,1114,0,3,0
1,3,80000,596,2,2,9,3394,1044,0,1,0
1,3,90000,608,2,2,5,2994,1371,0,1,0
1,4,10000,734,3,3,8,4450,2064,0,1,0
1,3,40000,721,3,3,10,12740,2100,0,2,0
1,1,10000,562,1,3,9,5410,1895,0,1,0
1,1,100000,625,2,3,7,6522,1530,1,1,0
1,5,5000,641,2,2,7,4553,2090,0,1,0
1,2,80000,562,1,3,6,5780,1954,0,3,0
1,1,30000,490,1,3,10,2711,1442,0,2,0
1,4,20000,619,2,3,7,5514,1890,0,1,0
1,3,30000,638,2,2,8,2130,2145,0,1,0
1,6,100000,665,2,3,8,6214,1403,0,2,0
1,2,60000,575,1,3,8,11422,1662,0,2,0
1,4,100000,564,1,2,0,2039,1323,0,2,0
1,4,10000,725,3,3,0,4824,440,0,3,0
1,3,90000,563,1,3,6,5576,1154,0,2,0
1,3,30000,604,2,3,9,5302,2598,0,1,0
1,2,80000,671,3,3,0,8791,1993,0,1,0
1,4,20000,704,3,3,6,5219,1531,0,1,0
1,3,20000,675,3,3,10,8152,1347,0,1,0
1,4,40000,699,3,2,10,4210,1968,0,2,0
1,2,90000,644,2,1,12,5946,1964,0,3,0
1,3,60000,573,1,1,12,5834,1355,0,3,0
1,2,70000,472,1,2,8,4420,449,0,1,0
1,4,20000,619,2,3,8,4589,2371,0,2,0
1,3,20000,680,3,3,5,12621,1500,0,1,0
1,4,60000,497,1,1,12,2500,1239,0,2,0
1,3,50000,557,1,3,8,5682,2201,0,2,0
1,5,100000,575,1,3,8,4110,1512,0,1,0
1,3,50000,775,4,1,12,4971,1734,0,1,1
1,2,5000,808,5,3,8,12630,1057,1,2,0
1,6,60000,704,3,3,6,8090,1822,0,1,0
1,3,80000,604,2,3,2,14097,2415,0,3,0
1,3,100000,612,2,3,10,11108,2395,0,1,0
1,3,20000,654,2,3,9,5771,355,0,1,0
1,6,20000,646,2,1,0,3178,1808,0,2,0
1,1,10000,684,3,3,7,10212,2261,0,1,1
1,3,40000,714,3,3,8,7554,1052,0,1,0
1,2,20000,631,2,2,5,2786,1692,0,2,0
1,6,60000,712,3,3,6,8810,1999,0,2,0
1,1,20000,729,3,3,0,4458,2170,0,2,0
1,2,10000,486,1,3,0,3618,2896,0,1,0
1,4,50000,553,1,3,6,4195,1091,0,1,0
1,3,50000,565,1,3,8,5603,1958,0,1,0
1,3,80000,574,1,3,5,4022,1359,0,2,0
1,1,70000,389,1,3,6,3304,2355,0,1,0
1,5,20000,682,3,3,1,7332,665,0,1,0
1,5,90000,679,3,3,9,6626,824,1,3,0
1,4,20000,789,4,3,8,9657,2923,0,1,0
1,1,90000,575,1,3,7,5959,3133,0,1,1
1,3,50000,532,1,3,5,4177,1361,0,2,0
1,3,20000,711,3,2,5,4051,1842,0,1,0
1,2,90000,706,3,2,9,2352,894,0,1,0
1,2,70000,640,2,2,0,2617,1935,0,1,0
1,6,30000,487,1,3,5,3266,1171,0,2,0
1,5,100000,767,4,3,8,6774,1630,0,1,0
1,6,70000,663,2,3,10,4206,1635,0,2,0
1,6,60000,688,3,2,1,2794,785,0,2,0
1,3,30000,391,1,3,10,2953,2723,0,1,0
1,3,10000,564,1,1,12,2418,1978,0,3,0
1,3,60000,660,2,3,8,2908,1718,0,1,0
1,1,5000,734,3,2,8,3931,927,0,1,0
1,3,10000,485,1,3,7,2966,1476,0,2,0
1,1,30000,450,1,3,8,12942,1726,0,1,0
1,6,20000,522,1,2,9,5247,1628,0,2,0
1,4,90000,689,3,3,2,12322,2399,0,2,0
1,1,100000,719,3,2,9,2100,330,0,1,0
1,4,50000,755,4,3,10,7523,1840,0,3,1
1,3,80000,679,3,3,11,9860,2826,0,3,0
1,5,20000,554,1,3,6,5931,1889,0,1,0
1,1,30000,619,2,3,4,11553,2379,0,2,0
1,5,20000,554,1,3,7,7154,2049,0,2,0
1,1,30000,592,2,2,4,2932,824,0,1,0
1,6,30000,647,2,3,6,8823,2986,0,1,0
1,6,10000,706,3,2,1,2034,711,0,3,0
1,3,90000,588,2,3,5,3905,2288,0,1,0
1,1,90000,721,3,3,10,10111,842,0,1,1
1,5,60000,453,1,3,0,7978,1996,0,1,0
1,3,10000,642,2,2,6,2864,1898,0,1,0
1,5,20000,645,2,3,8,5814,1127,0,1,0
1,5,80000,621,2,3,5,4797,1465,0,1,1
1,3,5000,689,3,3,8,8839,2075,0,1,0
1,5,60000,752,4,3,8,5728,1840,0,2,0
1,4,10000,796,4,3,8,17076,2664,0,2,0
1,3,10000,605,2,2,0,2183,1698,0,1,0
1,6,30000,589,2,2,2,2159,1517,0,1,0
1,3,80000,575,1,3,10,5814,2408,0,1,1
1,4,30000,755,4,3,6,6405,1504,0,2,0
1,3,70000,689,3,3,6,7176,1694,0,1,0
1,3,40000,735,3,3,7,7490,407,0,2,1
1,5,40000,617,2,3,4,5641,1450,0,3,0
1,2,20000,647,2,3,8,4567,2193,0,2,0
1,1,70000,679,3,3,5,7576,1720,0,1,1
1,6,20000,555,1,3,8,4484,1943,0,1,0
1,1,20000,707,3,3,8,6922,844,0,3,0
1,2,90000,665,2,3,7,4665,1602,0,1,0
1,4,20000,358,1,3,6,10439,1043,0,3,0
1,3,90000,562,1,3,2,4491,2763,0,1,0
1,5,10000,826,5,2,10,2812,846,0,2,1
1,5,50000,560,1,3,4,4640,1610,0,3,0
1,5,50000,415,1,3,8,2886,1539,0,1,1
1,2,70000,567,1,3,6,4291,2017,0,1,0
1,1,90000,668,2,3,10,9764,2187,0,2,0
1,3,40000,546,1,3,7,4440,1361,0,2,0
1,3,80000,709,3,3,2,7736,1794,0,1,0
1,4,80000,736,3,3,5,10779,2816,0,1,0
1,3,70000,622,2,3,9,4801,1770,0,1,0
1,5,20000,652,2,3,7,5203,1228,0,3,0
1,4,20000,620,2,3,0,6694,2292,0,2,0
1,5,80000,626,2,3,7,8725,1278,0,1,0
1,3,40000,543,1,3,2,4374,3124,0,1,0
1,4,20000,607,2,3,4,5050,925,0,1,0
1,3,90000,621,2,3,4,5018,1159,1,1,0
1,6,50000,711,3,2,8,3304,465,0,3,0
1,2,50000,680,3,3,6,10794,1332,0,2,0
1,6,90000,609,2,1,0,2565,1167,0,2,0
1,3,80000,652,2,3,4,5304,1269,0,1,0
1,1,10000,842,5,2,2,2701,728,0,1,0
1,2,20000,684,3,3,9,7147,1862,0,3,0
1,4,50000,616,2,1,12,3108,1432,0,3,0
1,3,30000,662,2,3,8,8136,1865,0,2,0
1,3,100000,582,2,2,10,2825,1269,0,3,0
1,1,70000,676,3,3,6,11696,2527,0,1,1
1,5,10000,614,2,3,6,5431,1941,0,2,0
1,2,20000,570,1,3,2,4389,1429,1,1,0
1,1,90000,583,2,3,10,4092,2013,0,1,0
1,3,20000,566,1,3,0,8076,1940,0,2,0
1,6,20000,690,3,3,1,4364,2017,0,2,0
1,1,40000,527,1,2,9,2496,956,1,3,0
1,4,20000,502,1,3,6,2599,1772,0,1,0
1,2,20000,570,1,3,0,3944,626,0,1,0
1,1,30000,557,1,3,11,5285,2698,0,2,0
1,5,60000,711,3,3,8,7672,1780,0,1,0
1,3,80000,712,3,3,8,6547,449,0,3,0
1,5,50000,680,3,3,4,7836,1761,0,1,0
1,3,70000,587,2,3,6,8926,2022,0,3,0
1,1,90000,605,2,3,11,8914,1971,0,2,0
1,3,50000,611,2,3,8,5600,1661,0,1,0
1,5,50000,720,3,2,11,2562,1183,0,1,0
1,4,20000,649,2,1,12,3302,514,0,1,0
1,6,40000,704,3,3,6,4970,1543,0,1,0
1,6,100000,541,1,2,5,5277,812,0,1,0
1,3,90000,626,2,3,5,5151,1617,0,3,0
1,3,90000,619,2,3,2,5095,1596,1,1,0
1,2,10000,558,1,2,5,6958,1251,0,1,0
1,3,10000,745,4,3,5,13932,861,0,1,0
1,6,10000,610,2,3,6,6688,978,0,1,1
1,3,10000,762,4,3,6,10163,1402,0,1,0
1,1,30000,557,1,3,8,4412,2532,0,1,0
1,3,20000,643,2,3,5,7154,1483,0,3,0
1,6,40000,740,3,3,7,6172,1642,0,2,0
1,6,40000,657,2,3,6,4977,1269,0,1,0
1,4,20000,679,3,2,0,2292,324,0,3,0
1,2,40000,560,1,3,8,4251,2502,0,2,0
1,6,30000,620,2,3,9,13490,2465,0,2,0
1,1,20000,785,4,3,10,13591,499,0,1,0
1,1,20000,677,3,3,10,5931,1395,0,1,0
1,1,40000,517,1,3,7,4750,2270,0,2,0
1,5,30000,615,2,3,5,5017,2018,0,2,0
1,2,70000,522,1,3,8,18453,1000,0,3,0
1,6,80000,558,1,1,0,4299,1945,0,3,0
1,5,50000,690,3,2,11,3654,1988,0,1,0
1,2,100000,614,2,2,8,2287,703,0,3,0
1,5,80000,624,2,3,11,10199,2054,0,2,0
1,1,90000,639,2,1,12,2585,1494,0,3,0
1,2,20000,559,1,3,10,4054,1216,0,1,0
1,4,40000,598,2,3,7,4743,2380,0,1,0
1,6,90000,569,1,3,5,4691,1407,0,1,0
1,4,80000,709,3,2,8,2686,1096,0,3,1
1,5,30000,781,4,3,5,11645,3212,0,1,0
1,3,30000,642,2,1,12,2003,1465,0,1,0
1,1,20000,372,1,3,11,6032,2095,0,2,0
1,5,40000,701,3,3,7,7127,1880,0,1,0
1,1,50000,575,1,2,6,4439,1939,0,1,0
1,3,50000,608,2,3,11,11327,2176,0,3,0
1,5,80000,569,1,3,4,3943,1918,0,1,0
1,5,50000,643,2,3,5,8298,1631,0,2,0
1,5,20000,698,3,3,8,7101,1966,0,1,0
1,1,10000,525,1,3,10,7982,1344,0,1,0
1,2,80000,560,1,3,8,5579,1839,0,2,0
1,5,50000,582,2,3,8,7832,1698,0,1,1
1,6,70000,719,3,3,11,8767,2023,0,3,1
1,3,100000,584,2,3,8,8486,1815,0,2,0
1,3,20000,605,2,3,0,5872,1328,0,1,0
1,3,10000,574,1,2,5,5860,1034,0,3,0
1,1,30000,666,2,3,6,3292,1564,0,1,0
1,5,20000,633,2,3,1,4208,1287,0,1,0
1,2,80000,646,2,3,0,6675,2927,0,1,0
